,rera_id,building_id,parking_type,count_booked
13999,P51600046354,,Number of Garages ( In Numbers),0
14000,P51600046354,,Covered Parking ( In Numbers),0
14001,P51600046365,,Number of Garages ( In Numbers),0
14002,P51600046365,,Covered Parking ( In Numbers),0
14003,P51600046379,,Number of Garages ( In Numbers),0
14004,P51600046379,,Covered Parking ( In Numbers),0
14005,P51600046387,,Number of Garages ( In Numbers),0
14006,P51600046387,,Covered Parking ( In Numbers),0
14007,P51600046391,,Number of Garages ( In Numbers),0
14008,P51600046391,,Covered Parking ( In Numbers),0
14009,P51600046394,,Number of Garages ( In Numbers),0
14010,P51600046394,,Covered Parking ( In Numbers),0
14011,P51600046430,,Number of Garages ( In Numbers),0
14012,P51600046430,,Covered Parking ( In Numbers),0
14013,P51600046483,,Number of Garages ( In Numbers),0
14014,P51600046483,,Covered Parking ( In Numbers),0
14015,P51600046490,,Number of Garages ( In Numbers),0
14016,P51600046490,,Covered Parking ( In Numbers),0
14017,P51600046509,,Number of Garages ( In Numbers),0
14018,P51600046509,,Covered Parking ( In Numbers),0
14019,P51600046518,,Number of Garages ( In Numbers),0
14020,P51600046518,,Covered Parking ( In Numbers),0
14021,P51600046530,,Number of Garages ( In Numbers),0
14022,P51600046530,,Covered Parking ( In Numbers),0
14023,P51600046553,,Number of Garages ( In Numbers),0
14024,P51600046553,,Covered Parking ( In Numbers),0
14025,P51600046562,,Number of Garages ( In Numbers),0
14026,P51600046562,,Covered Parking ( In Numbers),0
14027,P51600046596,,Number of Garages ( In Numbers),0
14028,P51600046596,,Covered Parking ( In Numbers),0
14029,P51600046601,,Number of Garages ( In Numbers),0
14030,P51600046601,,Covered Parking ( In Numbers),0
14031,P51600046610,,Number of Garages ( In Numbers),0
14032,P51600046610,,Covered Parking ( In Numbers),0
14033,P51600046633,,Number of Garages ( In Numbers),0
14034,P51600046633,,Covered Parking ( In Numbers),0
14035,P51600046655,,Number of Garages ( In Numbers),0
14036,P51600046655,,Covered Parking ( In Numbers),0
14037,P51600046686,,Number of Garages ( In Numbers),0
14038,P51600046686,,Covered Parking ( In Numbers),0
14039,P51600046691,,Number of Garages ( In Numbers),0
14040,P51600046691,,Covered Parking ( In Numbers),0
14041,P51600046704,,Number of Garages ( In Numbers),0
14042,P51600046704,,Covered Parking ( In Numbers),0
14043,P51600046720,,Number of Garages ( In Numbers),0
14044,P51600046720,,Covered Parking ( In Numbers),0
14045,P51600046725,,Number of Garages ( In Numbers),0
14046,P51600046725,,Covered Parking ( In Numbers),0
14047,P51600046730,,Number of Garages ( In Numbers),0
14048,P51600046730,,Covered Parking ( In Numbers),0
14049,P51600046753,,Number of Garages ( In Numbers),0
14050,P51600046753,,Covered Parking ( In Numbers),0
14051,P51600046755,,Number of Garages ( In Numbers),0
14052,P51600046755,,Covered Parking ( In Numbers),0
14053,P51600046763,,Number of Garages ( In Numbers),0
14054,P51600046763,,Covered Parking ( In Numbers),0
14055,P51600046778,,Number of Garages ( In Numbers),0
14056,P51600046778,,Covered Parking ( In Numbers),0
14057,P51600046785,,Number of Garages ( In Numbers),0
14058,P51600046785,,Covered Parking ( In Numbers),0
14059,P51600046790,,Number of Garages ( In Numbers),0
14060,P51600046790,,Covered Parking ( In Numbers),0
14061,P51600046803,,Number of Garages ( In Numbers),0
14062,P51600046803,,Covered Parking ( In Numbers),0
14063,P51600046804,,Number of Garages ( In Numbers),0
14064,P51600046804,,Covered Parking ( In Numbers),0
14065,P51600046811,,Number of Garages ( In Numbers),0
14066,P51600046811,,Covered Parking ( In Numbers),0
14067,P51600046816,,Number of Garages ( In Numbers),0
14068,P51600046816,,Covered Parking ( In Numbers),0
14069,P51600046817,,Number of Garages ( In Numbers),0
14070,P51600046817,,Covered Parking ( In Numbers),0
14071,P51600046821,,Number of Garages ( In Numbers),0
14072,P51600046821,,Covered Parking ( In Numbers),0
14073,P51600046824,,Number of Garages ( In Numbers),0
14074,P51600046824,,Covered Parking ( In Numbers),0
14075,P51600046828,,Number of Garages ( In Numbers),0
14076,P51600046828,,Covered Parking ( In Numbers),0
14077,P51600046830,,Number of Garages ( In Numbers),0
14078,P51600046830,,Covered Parking ( In Numbers),0
14079,P51600046841,,Number of Garages ( In Numbers),0
14080,P51600046841,,Covered Parking ( In Numbers),0
14081,P51600046844,,Number of Garages ( In Numbers),0
14082,P51600046844,,Covered Parking ( In Numbers),0
14083,P51600046854,,Number of Garages ( In Numbers),0
14084,P51600046854,,Covered Parking ( In Numbers),0
14085,P51600046873,,Number of Garages ( In Numbers),0
14086,P51600046873,,Covered Parking ( In Numbers),0
14087,P51600046875,,Number of Garages ( In Numbers),0
14088,P51600046875,,Covered Parking ( In Numbers),0
14089,P51600046879,,Number of Garages ( In Numbers),0
14090,P51600046879,,Covered Parking ( In Numbers),0
14091,P51600046884,,Number of Garages ( In Numbers),0
14092,P51600046884,,Covered Parking ( In Numbers),0
14093,P51600046887,,Number of Garages ( In Numbers),0
14094,P51600046887,,Covered Parking ( In Numbers),0
14095,P51600046900,,Number of Garages ( In Numbers),0
14096,P51600046900,,Covered Parking ( In Numbers),0
14097,P51600046908,,Number of Garages ( In Numbers),0
14098,P51600046908,,Covered Parking ( In Numbers),0
14099,P51600046920,,Number of Garages ( In Numbers),0
14100,P51600046920,,Covered Parking ( In Numbers),0
14101,P51600046940,,Number of Garages ( In Numbers),0
14102,P51600046940,,Covered Parking ( In Numbers),0
14103,P51600046951,,Number of Garages ( In Numbers),0
14104,P51600046951,,Covered Parking ( In Numbers),0
14105,P51600046954,,Number of Garages ( In Numbers),0
14106,P51600046954,,Covered Parking ( In Numbers),0
14107,P51600046955,,Number of Garages ( In Numbers),0
14108,P51600046955,,Covered Parking ( In Numbers),0
14109,P51600046958,,Number of Garages ( In Numbers),0
14110,P51600046958,,Covered Parking ( In Numbers),0
14111,P51600046966,,Number of Garages ( In Numbers),0
14112,P51600046966,,Covered Parking ( In Numbers),0
14113,P51600046967,,Number of Garages ( In Numbers),0
14114,P51600046967,,Covered Parking ( In Numbers),0
14115,P51600046971,,Number of Garages ( In Numbers),0
14116,P51600046971,,Covered Parking ( In Numbers),0
14117,P51600046972,,Number of Garages ( In Numbers),0
14118,P51600046972,,Covered Parking ( In Numbers),0
14119,P51600046978,,Number of Garages ( In Numbers),0
14120,P51600046978,,Covered Parking ( In Numbers),0
14121,P51600047015,,Number of Garages ( In Numbers),0
14122,P51600047015,,Covered Parking ( In Numbers),0
14123,P51600047068,,Number of Garages ( In Numbers),0
14124,P51600047068,,Covered Parking ( In Numbers),0
14125,P51600047073,,Number of Garages ( In Numbers),0
14126,P51600047073,,Covered Parking ( In Numbers),0
14127,P51600047095,,Number of Garages ( In Numbers),0
14128,P51600047095,,Covered Parking ( In Numbers),0
14129,P51600047112,,Number of Garages ( In Numbers),0
14130,P51600047112,,Covered Parking ( In Numbers),0
14131,P51600047113,,Number of Garages ( In Numbers),0
14132,P51600047113,,Covered Parking ( In Numbers),0
14133,P51600047123,,Number of Garages ( In Numbers),0
14134,P51600047123,,Covered Parking ( In Numbers),0
14135,P51600047131,,Number of Garages ( In Numbers),0
14136,P51600047131,,Covered Parking ( In Numbers),0
14137,P51600047132,,Number of Garages ( In Numbers),0
14138,P51600047132,,Covered Parking ( In Numbers),0
14139,P51600047133,,Number of Garages ( In Numbers),0
14140,P51600047133,,Covered Parking ( In Numbers),0
14141,P51600047136,,Number of Garages ( In Numbers),0
14142,P51600047136,,Covered Parking ( In Numbers),0
14143,P51600047143,,Number of Garages ( In Numbers),0
14144,P51600047143,,Covered Parking ( In Numbers),0
14145,P51600047168,,Number of Garages ( In Numbers),0
14146,P51600047168,,Covered Parking ( In Numbers),0
14147,P51600047175,,Number of Garages ( In Numbers),0
14148,P51600047175,,Covered Parking ( In Numbers),0
14149,P51600047181,,Number of Garages ( In Numbers),0
14150,P51600047181,,Covered Parking ( In Numbers),0
14151,P51600047182,,Number of Garages ( In Numbers),0
14152,P51600047182,,Covered Parking ( In Numbers),0
14153,P51600047185,,Number of Garages ( In Numbers),0
14154,P51600047185,,Covered Parking ( In Numbers),0
14155,P51600047189,,Number of Garages ( In Numbers),0
14156,P51600047189,,Covered Parking ( In Numbers),0
14157,P51600047211,,Number of Garages ( In Numbers),0
14158,P51600047211,,Covered Parking ( In Numbers),0
14159,P51600047219,,Number of Garages ( In Numbers),0
14160,P51600047219,,Covered Parking ( In Numbers),0
14161,P51600047243,,Number of Garages ( In Numbers),0
14162,P51600047243,,Covered Parking ( In Numbers),0
14163,P51600047258,,Number of Garages ( In Numbers),0
14164,P51600047258,,Covered Parking ( In Numbers),0
14165,P51600047266,,Number of Garages ( In Numbers),0
14166,P51600047266,,Covered Parking ( In Numbers),0
14167,P51600047270,,Number of Garages ( In Numbers),0
14168,P51600047270,,Covered Parking ( In Numbers),0
14169,P51600047286,,Number of Garages ( In Numbers),0
14170,P51600047286,,Covered Parking ( In Numbers),0
14171,P51600047309,,Number of Garages ( In Numbers),0
14172,P51600047309,,Covered Parking ( In Numbers),0
14173,P51600047330,,Number of Garages ( In Numbers),0
14174,P51600047330,,Covered Parking ( In Numbers),0
14175,P51600047333,,Number of Garages ( In Numbers),0
14176,P51600047333,,Covered Parking ( In Numbers),0
14177,P51600047338,,Number of Garages ( In Numbers),0
14178,P51600047338,,Covered Parking ( In Numbers),0
14179,P51600047365,,Number of Garages ( In Numbers),0
14180,P51600047365,,Covered Parking ( In Numbers),0
14181,P51600047373,,Number of Garages ( In Numbers),0
14182,P51600047373,,Covered Parking ( In Numbers),0
14183,P51600047395,,Number of Garages ( In Numbers),0
14184,P51600047395,,Covered Parking ( In Numbers),0
14185,P51600047403,,Number of Garages ( In Numbers),0
14186,P51600047403,,Covered Parking ( In Numbers),0
14187,P51600047408,,Number of Garages ( In Numbers),0
14188,P51600047408,,Covered Parking ( In Numbers),0
14189,P51600047431,,Number of Garages ( In Numbers),0
14190,P51600047431,,Covered Parking ( In Numbers),0
14191,P51600047433,,Number of Garages ( In Numbers),0
14192,P51600047433,,Covered Parking ( In Numbers),0
14193,P51600047434,,Number of Garages ( In Numbers),0
14194,P51600047434,,Covered Parking ( In Numbers),0
14195,P51600047435,,Number of Garages ( In Numbers),0
14196,P51600047435,,Covered Parking ( In Numbers),0
14197,P51600047439,,Number of Garages ( In Numbers),0
14198,P51600047439,,Covered Parking ( In Numbers),0
14199,P51600047440,,Number of Garages ( In Numbers),0
14200,P51600047440,,Covered Parking ( In Numbers),0
14201,P51600047452,,Number of Garages ( In Numbers),0
14202,P51600047452,,Covered Parking ( In Numbers),0
14203,P51600047458,,Number of Garages ( In Numbers),0
14204,P51600047458,,Covered Parking ( In Numbers),0
14205,P51600047464,,Number of Garages ( In Numbers),0
14206,P51600047464,,Covered Parking ( In Numbers),0
14207,P51600047474,,Number of Garages ( In Numbers),0
14208,P51600047474,,Covered Parking ( In Numbers),0
14209,P51600047487,,Number of Garages ( In Numbers),0
14210,P51600047487,,Covered Parking ( In Numbers),0
14211,P51600047496,,Number of Garages ( In Numbers),0
14212,P51600047496,,Covered Parking ( In Numbers),0
14213,P51700000001,,Number of Garages ( In Numbers),0
14214,P51700000001,,Covered Parking ( In Numbers),0
14215,P51700000002,,Number of Garages ( In Numbers),0
14216,P51700000002,,Covered Parking ( In Numbers),0
14217,P51700000006,,Number of Garages ( In Numbers),0
14218,P51700000006,,Covered Parking ( In Numbers),95
14219,P51700000009,,Number of Garages ( In Numbers),0
14220,P51700000009,,Covered Parking ( In Numbers),14
14221,P51700000038,,Number of Garages ( In Numbers),0
14222,P51700000038,,Covered Parking ( In Numbers),19
14223,P51700000053,,Number of Garages ( In Numbers),0
14224,P51700000053,,Covered Parking ( In Numbers),0
14225,P51700000064,,Number of Garages ( In Numbers),0
14226,P51700000064,,Covered Parking ( In Numbers),0
14227,P51700000068,,Number of Garages ( In Numbers),0
14228,P51700000068,,Covered Parking ( In Numbers),29
14229,P51700000074,,Number of Garages ( In Numbers),0
14230,P51700000074,,Covered Parking ( In Numbers),130
14231,P51700000083,,Number of Garages ( In Numbers),0
14232,P51700000083,,Covered Parking ( In Numbers),0
14233,P51700000089,,Number of Garages ( In Numbers),0
14234,P51700000089,,Covered Parking ( In Numbers),95
14235,P51700000091,,Number of Garages ( In Numbers),0
14236,P51700000091,,Covered Parking ( In Numbers),94
14237,P51700000095,,Number of Garages ( In Numbers),0
14238,P51700000095,,Covered Parking ( In Numbers),128
14239,P51700000111,,Number of Garages ( In Numbers),0
14240,P51700000111,,Covered Parking ( In Numbers),201
14241,P51700000117,,Number of Garages ( In Numbers),0
14242,P51700000117,,Covered Parking ( In Numbers),204
14243,P51700000120,,Number of Garages ( In Numbers),0
14244,P51700000120,,Covered Parking ( In Numbers),1079
14245,P51700000124,,Number of Garages ( In Numbers),0
14246,P51700000124,,Covered Parking ( In Numbers),476
14247,P51700000125,,Number of Garages ( In Numbers),0
14248,P51700000125,,Covered Parking ( In Numbers),754
14249,P51700000129,,Number of Garages ( In Numbers),0
14250,P51700000129,,Covered Parking ( In Numbers),203
14251,P51700000139,,Number of Garages ( In Numbers),0
14252,P51700000139,,Covered Parking ( In Numbers),185
14253,P51700000142,,Number of Garages ( In Numbers),0
14254,P51700000142,,Covered Parking ( In Numbers),637
14255,P51700000146,,Number of Garages ( In Numbers),0
14256,P51700000146,,Covered Parking ( In Numbers),192
14257,P51700000149,,Number of Garages ( In Numbers),0
14258,P51700000149,,Covered Parking ( In Numbers),0
14259,P51700000152,,Number of Garages ( In Numbers),0
14260,P51700000152,,Covered Parking ( In Numbers),178
14261,P51700000153,,Number of Garages ( In Numbers),0
14262,P51700000153,,Covered Parking ( In Numbers),124
14263,P51700000166,,Number of Garages ( In Numbers),0
14264,P51700000166,,Covered Parking ( In Numbers),0
14265,P51700000177,,Number of Garages ( In Numbers),0
14266,P51700000177,,Covered Parking ( In Numbers),0
14267,P51700000193,,Number of Garages ( In Numbers),0
14268,P51700000193,,Covered Parking ( In Numbers),119
14269,P51700000197,,Number of Garages ( In Numbers),0
14270,P51700000197,,Covered Parking ( In Numbers),95
14271,P51700000199,,Number of Garages ( In Numbers),0
14272,P51700000199,,Covered Parking ( In Numbers),580
14273,P51700000216,,Number of Garages ( In Numbers),0
14274,P51700000216,,Covered Parking ( In Numbers),0
14275,P51700000235,,Number of Garages ( In Numbers),0
14276,P51700000235,,Covered Parking ( In Numbers),0
14277,P51700000258,,Number of Garages ( In Numbers),0
14278,P51700000258,,Covered Parking ( In Numbers),23
14279,P51700000269,,Number of Garages ( In Numbers),0
14280,P51700000269,,Covered Parking ( In Numbers),408
14281,P51700000295,,Number of Garages ( In Numbers),0
14282,P51700000295,,Covered Parking ( In Numbers),617
14283,P51700000304,,Number of Garages ( In Numbers),0
14284,P51700000304,,Covered Parking ( In Numbers),75
14285,P51700000308,,Number of Garages ( In Numbers),0
14286,P51700000308,,Covered Parking ( In Numbers),289
14287,P51700000315,,Number of Garages ( In Numbers),0
14288,P51700000315,,Covered Parking ( In Numbers),45
14289,P51700000320,,Number of Garages ( In Numbers),0
14290,P51700000320,,Covered Parking ( In Numbers),0
14291,P51700000322,,Number of Garages ( In Numbers),0
14292,P51700000322,,Covered Parking ( In Numbers),0
14293,P51700000327,,Number of Garages ( In Numbers),0
14294,P51700000327,,Covered Parking ( In Numbers),0
