,address_id,house_number,block_number,building_name,street_name,locality,landmark,state,division,district,taluka,village,pincode
23937,ed0d44e731afdb240acb0568220d4ffe,,137/A,ALOK GALAXY,30 MTR D P ROAD,SHIRGAON,NEAR NAVDURGA VRUDHASHRAM,MAHARASHTRA,Konkan,Thane,Ambarnath,Badlapur (M Cl),421503
23938,ed0d934ad19f9d4d18bd493d5475a55d,,Plot No.21,Shakti Niwas,Ramchandra Lane,"Malad West, Mumbai",Shakti Niwas,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400064
23939,ed14d49dd6b5f311d4cccaaa305e9600,,SHOP NO. 1,SHREEKRUPA HEIGHTS,TISGAON ROAD,KALYAN EAST,OPP SHIVSENA OFFICE,MAHARASHTRA,Konkan,Thane,Kalyan,Tisgaon,421306
23940,ed1895c84643e8383027a8263174ffd8,,17,-,CORPORATION MARKET,GOKULPETH,MARKET,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440010
23941,ed19444bf67073471cbb63d81f8c16d8,,5,SHRI GANESH,TULSI VIHAR,VALSHET ROAD,ASANGAON EAST,MAHARASHTRA,Konkan,Thane,Shahapur,Asangaon (CT),421601
23942,ed206cfeeeccd93a97d7714ab1cf0577,,,,DHATRAK PHATA ROAD,"BEHIND KRISHNA SWEET,ADGAON-2",,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422003
23943,ed21858fd5cebd5f74db101a38b22bcd,,PLOT NO 45,SUPER ENCLAVE,HINGNA ROAD,BARLINGE LAYOUT,BARLINGE LAYOUT,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440036
23944,ed228baa7075cfd982adf35250d9c40a,,0,OSTWAL HOUSE,BEHIND JAIN BHAVAN,GANDHI WARD,MANDHANIYA HOSPITAL,MAHARASHTRA,Nagpur,Wardha,Hinganghat,Hinganghat (M Cl),442301
23945,ed22e976f5d1249382ed49ff544ec35e,,,,ROAD NO. 16Z,MIDC WAGLE ESTATE,,MAHARASHTRA,Konkan,Thane,Thane,Thane (M Corp.),400604
23946,ed256fd8b2ed1fed57fbf584a4cec6d8,,,,JUNCTION OF PERRY ROAD AND ALEXIOUS ROAD,BANDRA WEST,,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400050
23947,ed286a07e91d9823d05414fc1414ac54,,Flat No. 1,"Thakkar Retreat, Building D",Opposite Indraprastha Hall,Old Gangapur Naka,Udhoji Maratha Boarding,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422005
23948,ed2d62f181e4ffed8b7bf22b7175ada3,,SHOP NO 2,BHATWADIKAJUPADA,K B KADAM ROAD,NEAR SIDDHI GANESH MANDIR,SIDDHI GANESH MANDIR,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400084
23949,ed2e9784d15727dc021a53b9fa50d4f3,,SHOP NO 6,SRINGFIELD APARTMENTS,GAGGAPUR ROAD,AAKASHWANI TOWER,SAWARKAR NAGAR,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422013
23950,ed3094d38c239810de136ac71ce67993,VINAYAKA BUILDERS,,C-11/12 CITY PLAZA,OLD AGRA ROAD,NASHIK,NEAR KALIKA TEMPLE,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422002
23951,ed30f3c9ced2e850512c10724123873d,,,,KAMATGHAR ROAD,KAMATGHAR,,MAHARASHTRA,Konkan,Thane,Bhiwandi,Bhiwandi (M Corp.),421302
23952,ed3601cb5d02ef65cb73e642882b968c,,,,AMBAD ROAD,AMBAD KHURD SHIWAR,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422009
23953,ed3c4286cb06875e0019f8001dba61b6,,,,WARDHA ROAD NEAR SANDESH CITY,JAMTHA,,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),441108
23954,ed3fcc05a57a0c32ec4de211f733ee87,,"Office no.2, First Floor",Muley Tapadiya Complex,Jalna Road,Jalna Road,Opp. Akashwani,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Aurangabad (M Corp.),431001
23955,ed3fe767c8baef5b05d0de92c4954c90,,,,NA,NA,,MAHARASHTRA,Nashik,Nashik,Nashik,Aanandwali,422013
23956,ed426408f58c24f79027df7a4a70a8d0,,,,OPP. GIRLS HIGH SCHOOL,CAMP,,MAHARASHTRA,Amravati,Amravati,Amravati,Amravati (M Corp.),444602
23957,ed4b983f0d4d98826d198aa8a18ab365,,B/518,Samarth Aishwarya,Lokhandwala,Andheri West,Opposite Tarapore Tower,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400053
23958,ed5107dce508bc355e7c19c35710d8d8,,,,Nagpur Road,Parsodi,,MAHARASHTRA,Nagpur,Nagpur,Umred,Parsodi (536164),441203
23959,ed5658689b91b6760729519c086df9e7,,"203, 2nd Floor",Juliana Heritage,Near Castle Mill circle,Thakkar House,Opposite Thakkar House,MAHARASHTRA,Konkan,Thane,Thane,Thane (M Corp.),400601
23960,ed5696faae78f68da9763c2dc1fdca05,,Plot No. 1 and 2,Guru Ganesh Complex,Wadala Pathardi Road,Indira Nagar,Near Gurukul Apartment,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422009
23961,ed578ff422607f9c44e3c00cac73086e,,,,MANDA,TITWALA,,MAHARASHTRA,Konkan,Thane,Kalyan,Manda,421605
23962,ed59e81c9fb412bd06437494f8c29b4a,,Sno 703/1/1/11/4C Plot No 03,Above hotel second empire,Pramod nagar,Gangapur road,Near Akashwani tower,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422013
23963,ed5b66f26d7930ae2e5ab9de013a1f50,,,,KULGAON,BADLAPUR,,MAHARASHTRA,Konkan,Thane,Ambarnath,Badlapur (M Cl),421503
23964,ed5cf9b0eee17e965f9a3c457142b2d4,,,,OPP MANGAL NAGAR,NEAR GCC CLUB,,MAHARASHTRA,Konkan,Thane,Thane,Mira-Bhayandar (M Corp.),401107
23965,ed5db0f18bdf0b20d35a16dfe6711eab,,"S NO 46, SHOP NO. 6",PRATHMESH DARSHAN APT,SAMARTH NAGAR,BADLAPUR,BADLAPUR,MAHARASHTRA,Konkan,Thane,Ambarnath,Badlapur (M Cl),421503
23966,ed5defe4db65200dbc38f8562d03efc7,,,,KATHORA ROAD,HOLLYWOOD COLONY,,MAHARASHTRA,Amravati,Amravati,Amravati,Amravati (M Corp.),444604
23967,ed5fe16f194f1812a57dc5e047aaa34f,,SHOP NO 3,GALAXY APARTMENT,KATRAP ROAD,DR AMBEDKAR CHOWK,NEAR T V TOWER,MAHARASHTRA,Konkan,Thane,Ambarnath,Badlapur (M Cl),421503
23968,ed6082500bec595665ca9a2e5d923361,,,,Pathardi road,Pathardi,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422010
23969,ed636b54010a7945024776943b4835ea,,,,Maharashtra Lane,Borivali,,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400092
23970,ed65c39fa6a87a62a5ff866c8278e8c4,,"234/235/236,",BIG SPLASH,SECTOR 17,VASHI NAVI MUMBAI,BIG SPLASH,MAHARASHTRA,Konkan,Thane,Thane,Navi Mumbai (M Corp.),400703
23971,ed666ac612a35e60c3301e2d01e1fdf4,,,,New Agra Road,Kurla,,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400070
23972,ed6989354cd7f917e405443297fb2737,,702,MARATHON MAX,MULUND-GOREGAON LINK ROAD,MULUND WEST,SONAPUR JUNCTION,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400080
23973,ed6a5af3c26d00b529c8f5a4a14acbaa,10,,VYAPAR BHAVAN,MUMBAI AGRA ROAD,PIMPALGAON B,OPP S T STAND,MAHARASHTRA,Nashik,Nashik,Niphad,Pimpalgaon Baswant,422209
23974,ed74e9d8d7e197f69f51e965af2baef2,,,,,,,MAHARASHTRA,Aurangabad,Nanded,Nanded,Puyni,431605
23975,ed758013b54107b23d1eedbc6faf5ef6,,PLOT NO 20/22,60/2B,DHRUVA NAGAR,GANGAPUR SHIWAR,NASHIK,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422012
23976,ed76ef4501dc475da64c4165b97e8919,,,,Diva Manpada Road,Usarghar,,MAHARASHTRA,Konkan,Thane,Kalyan,Usarghar,421201
23977,ed7b2bbc93936735bc97fe17ff9b5982,,,,NATIONAL HIGHWAY NO 6 AMRAVATI NAGPUR HIGHWAY,RAHATGAON,,MAHARASHTRA,Amravati,Amravati,Amravati,Amravati (M Corp.),444601
23978,ed7c330a8c57874d83e5fc1fca39e700,,322,RADHA VALLABH BHAWAN,SITABULADI,MODI NO 2,JANKI THEATRE,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),,440012
23979,ed7cb4370c388a3323534b2959cc3174,,1301,Peninsula Business Park Tower B,Senapati Bapat Marg,Lower Parel,Opposite Peninsula Corporate Park,MAHARASHTRA,Konkan,Mumbai City,Ward GSouth,GSouth-400013,400013
23980,ed7ed37358a52e4061a39966be276f44,,,,Gunjal Baba Nagar,Hirawadi,,MAHARASHTRA,Nashik,Nashik,Nashik,,422207
23981,ed81ff938efa4c6dfaf1d6190770a5c8,,,,Worli Naka,Worli,,MAHARASHTRA,Konkan,Mumbai City,Ward GSouth,GSouth-400018,400018
23982,ed8287d1050ae679ed6a376e261d7cee,,,,Lallubhai Park Road,Lallubhai Park,,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400058
23983,ed82e3f83139651ad42144e3a4387a7c,,,,Gandhi Road,Near Railway Ground,,MAHARASHTRA,Konkan,Thane,Kalyan,Kalyan-Dombivali (M Corp.),421202
23984,ed85f7d62d906cc8b90a0899974b0cdd,,"PLOT NO-2,3",GAIA HOUSE,JALNA ROAD,MUKUNDWADI,SOHAMM HYUNDAI,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Aurangabad (M Corp.),431003
23985,ed86376c570ea367647f3b09d2903a1e,,,,SHANTAJOG MARG,CHEMBUR WEST,,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400089
23986,ed8794ee558a99b9faf775ac21a63848,,,,Laxmi Narayan Lane,Matunga,,MAHARASHTRA,Konkan,Mumbai City,Ward FNorth,,400019
23987,ed87bedc9b49455f45430fd203527d43,,"DOSTI GROUP, 1ST FLOOR",LAWRENCE & MAYO HOUSE,"276, DR. D.N. ROAD","FORT, MUMBAI",NEAR KHADIBHANDAR,MAHARASHTRA,Konkan,Mumbai City,Mumbai City,Mumbai City,400001
23988,ed8b36fe1fcdad3beabc1b081d6539ef,,5 Basement,Anant Chambers,Gangapur Road,Ashok Stambh,Behind Dholya Ganpati,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422001
23989,ed8b81bff608bac09c296e50d0a32d55,,PLOT NO.1,CASA YASH BUNGLOW NO.2/B,HARIOM NAGAR,MULUND EAST,OPP. PARIMAL PARK BUILDING,MAHARASHTRA,Konkan,Mumbai City,Mumbai City,Mumbai City,400081
23990,ed90fce6e3452b4da87a1359227eba9c,,2,SHIVKAMAL APARTMENT,SHARANPUR ROAD,VISE MALA,ABOVE IMC BANK,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422005
23991,ed932681ba37b3ef65851cf1615f1c55,,2nd floor,MMC Centre,link road,Malad west,near vikas park mith chowky,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400064
23992,ed95d60624ecc543d5e64ec6221a93f7,,Plot no 29,Heritage House,D.K.Sandu Marg,Chembur,Opp Saibaba Temple,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400071
23993,ed967e7a07648471a2fa1f9933a1e969,,PLOT NO 1+2 S NO 15/4+5,LEELA REGENCY,OPP SHREE GURUJI HOSPITAL,ANANDWALLI,GANGAPUR ROAD NASHIK,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422013
23994,eda7b41c5a9e369527a6bdcfbb6dfc88,,,,R.B Mehta Marg,Ghatkopar East,,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400077
23995,edaa78196ae0711710312f3e7ff70636,,5C/004,Merdian CHS,Patliputra,Oshiwara Jogeshwari,Jogeshwari West,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400102
23996,edacc1771af3933c3d1d26a1dd2a943d,,,,DEOLALI,DEOLALI SHIWAR,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422101
23997,edaeced9aeddc21db4377e486067b069,,292 PREMISES NO 4,POTIA APARTMENT NO 2 GROUND FLOOR,BELLASIS ROAD,MUMBAI CENTRAL (E),NEXT TO MUMBAI CENTRAL BEST DEPOT,MAHARASHTRA,Konkan,Mumbai City,Ward E,E-400008,400008
23998,edb0156634781bc7e864015729cb2529,,,,Opp Essar Petrol Pump,Kalyan East,,MAHARASHTRA,Konkan,Thane,Kalyan,Pisawali,421306
23999,edb193e51edb7189e6f49a52cb3115cb,,,,Juhu Lane,Andheri West,,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400058
24000,edb49a303de0d9e303880a065caf19c3,,"15, 1ST FLOOR",SHRIPAL COMPLEX,M. G. ROAD,GHATKOPAR WEST,NEAR GHATKOPAR STATION,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400086
24001,edb5f9febf615ef9152b12974e0c1c05,,,,SATARA,SATARA PARISAR,,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Aurangabad (M Corp.),431002
24002,edb7155ca61fb74ef64c147e080af006,,,,SURVEY NO 43 HISSA NO 4 NEAR SIDDHI CITY KHARVAI,BADLAPUR EAST,,MAHARASHTRA,Konkan,Thane,Ambarnath,Badlapur (M Cl),421503
24003,edc1975b4de1e71fa904d164b66d0821,,,,Plot No 02 Gut No 46,Mouje Hirapur,,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Hirapur,431007
24004,edc1d271f3f94379b5129008204a66ef,,,,NASHIK PUNE ROAD,BODHALE NAGAR,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422011
24005,edc3b36898fff8b1be30100f0fda7ff0,,H.NO.5000019,Ghorpade Office,Old D.P. Road,Katrap Gaon Naka,Katrap,MAHARASHTRA,Konkan,Thane,Ambarnath,Badlapur (M Cl),421503
24006,edc433792befb92bdca677a8bd25145e,,,,KARMAYOGI NAGAR,KARMYOGI NAGAR,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422008
24007,edc449eb84e88e3cff49ef2dbdf21acc,,Flat No. 401,Anjani Avenue,Jagtap Nagar,Untwadi,Behind HP Petrol Pump,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422008
24008,edc4956da47658646869acbc4b4c9275,,403,Salasar Pooja,Venkatesh Park,Bhayandar W,Bhayandar W,MAHARASHTRA,Konkan,Thane,Thane,Mira-Bhayandar (M Corp.),401105
24009,edc5b298f2c65e030ae42af2c893a720,,,,KALYAN BADLAPUR ROAD,AMBERNATH WEST,,MAHARASHTRA,Konkan,Thane,Ambarnath,Ambarnath(M Cl),421503
24010,edca07179a825989e39c076d76281c76,PLOT NO 8,,PEARL BELLEZA,D K SANDU MARG,CHEMBUR,NEXT TO WAMAN HARI PETHE,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400071
24011,edca748d0c3dacf8fc9693c834dc3fa2,,702,MARATHON MAX,MULUND GOREGAON LINK ROAD,MULUND WEST,SONAPUR SIGNAL,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400080
24012,edcc37f8d2db0b3955a355cd3c7bf353,,PLOT NO B4,NIT LAYOUT,DARSHAN COLONY,K D K COLLEGE,NEAR MADAN MOHAN COMPLEX,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440009
24013,edcff3ac93ad7e5c2f2c05b2d12af1fc,,1,STANDARD HOUSE,KALE MARG,BAILBAZAR,NA,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400070
24014,edd5f1c8eda203a30c18b224a88e6e33,,,,OPP LIC COLONY NR MANAS HOSPITAL,WADALA SHIWAR INDIRA NAGAR NASHIK,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422009
24015,edd696fe009abef2410aaf9842fee5a4,,,,Nagris Dutt Road,Pali Hill Road,,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400050
24016,edd7fd4cf2fb17feceea0e9731af9801,,,,"SHOP NO 1, POKHRIYAL PARADISE, NEAR MOTIRAM PRIVILIAGE","CHINTAMANI CHOWK, BADLAPUR (W)",,MAHARASHTRA,Konkan,Thane,Ambarnath,Badlapur (M Cl),421503
24017,ede23bdc76d727070c386030e992e8cd,,,,BRAHMAN ALI,SWAMI SAMARTH MANDIR,,MAHARASHTRA,Konkan,Thane,Bhiwandi,Bhiwandi (M Corp.),421302
24018,ede25269a654f5df9eaa4686e27f64ed,,PLOT NO 8,SUDAMA RESIDENCY,JARGAON ROAD,S NO 138/6B/1,PACHORA,MAHARASHTRA,Nashik,Jalgaon,Pachora,Jargaon,424201
24019,ede34c288c86f2d66a0aa044c3acd869,UL -12,,CHETAN SUPER MARKET,JAWAHAR COLONY,JAWAHAR COLONY,TRIMURTI CHOWK,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,,431005
24020,ede6031702090eeeca1e03eb00ad00a6,PLOT NO 1,,GAT NO 122/2/1,NIMKHEDI KD,JALGAON,JALGAON,MAHARASHTRA,Nashik,Jalgaon,Jalgaon,Jalgaon,425001
24021,ede7e58ea67bfe49d3627afed319450b,,309,CENTRUM IT PARK,S G BARVE ROAD,WAGLE ESTATE,OPP RAILADEVI TALAO,MAHARASHTRA,Konkan,Thane,Thane,Thane (M Corp.),400604
24022,eded006c38b74edb00e0a18a8288481f,,,,NARPOLI,BHIWANDI,,MAHARASHTRA,Konkan,Thane,Bhiwandi,Bhiwandi (M Corp.),421302
24023,edeee2046a8b092df6d75a03c6399b84,,,,RUNDAVAN NAGAR,SARADWADI ROAD,,MAHARASHTRA,Nashik,Nashik,Sinnar,Saradwadi,422103
24024,edf047914af6e1a3372250f2a700c2fa,,,,bs devanshi marg,govandi(e),,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400043
24025,edf06ca30483c9255a5bac8a922068ce,,"204, 2ND FLOOR,","SHAKUNTALA CHS LTD,","110. S.V.ROAD,","JOGESHWARI ( W ),",OPP. MINA HOTEL,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400102
24026,edf1ce3ed7963f4bcec294353a6305ed,"A/7, B/11",,MANI BHAVAN 45 SWASTIK CHS,N S ROAD NO 3,VILE PARLE WEST,MUMBAI,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400056
24027,edf787c628ae5c00a23dc8cc6cae9f0f,,"C/F VINAY D PATEL, BASEMENT",NAV SAI CHHAYA CHS,KATRAP ROAD,SHIRGAON,AXIS BANK,MAHARASHTRA,Konkan,Thane,Ambarnath,Badlapur (M Cl),421503
24028,edfcc61c1199d4e29fbedf1393863ea5,,,,PLOT NO 84 SECTOR 5 TALOJA PHASE 1,TALOJA,,MAHARASHTRA,Konkan,Raigarh,Panvel,Taloje Panchnad,410208
24029,ee017057181309d9e77fb46c2e58de6a,,A 245,PLOT NO 42A,BALAJI BHAVAN,SECTOR 11,CBD BELAPUR,MAHARASHTRA,Konkan,Thane,Thane,Navi Mumbai (M Corp.),400614
24030,ee029b007eb8de3a7ca69e3a8040a668,,0,CHINCMALATPURE ESTATE,NEAR GANDHIBAGH CO-OPERATIVE BANK,MANEWADA,MANEWADA,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440027
24031,ee0420a63e6bd139b33515312bba382d,,15,PAPAJI MARKET,MAIN ROAD,OPP. AMBEDKAR STATUE,CHOPDA,MAHARASHTRA,Nashik,Jalgaon,Chopda,Chopda (M Cl),425107
24032,ee0ac5dd687ddc92f88b882d866fc0d5,,SHOP NO. 03,SAPPHIRE DIAMOND PARK,KHADI MACHINE ROAD,KAUSA MUMBRA,NR DIAMOND HALL,MAHARASHTRA,Konkan,Thane,Thane,Thane (M Corp.),400612
24033,ee0cece5333866ccdac145bd642abf5b,,,,Linking Road,Santacruz West,,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400054
24034,ee0e268f811df946e2d573f9685ba4c5,,,,MAHARAJBAGH ROAD,RAMDASPETH,,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440010
24035,ee0ecd208f3713450c09041d5319e669,,,,Neral - Kashele Road,"Village Vakas, Near Neral",,MAHARASHTRA,Konkan,Raigarh,Karjat,Vakas,410101
24036,ee100e8d063094dd115e652cc71b81cb,,A 102,MORESHWAR SOCIETY,NEW R.T.O. ROAD,KALYAN,BEHIND ICON PLAZA,MAHARASHTRA,Konkan,Thane,Kalyan,Kalyan,421301
24037,ee1177c388d1251a693ed7e91c6f224c,,,,"P NO 110, S NO 515, MAHALAXMI NAGAR, NEAR JATRA HOTEL, ADGAON, NASHIK",NEAR JATRA HOTEL ADGAON,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422006
24038,ee1507ce60b3dd645ccf2b2c03e3f03f,,,,WADALA ROAD,WADALA ROAD,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422006
24039,ee1c3c0f2a9a31f30d27f7d850489f1c,,,,Pathardi,Pathardi,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422009
24040,ee1e316e219a6933f2eb34cb8ea73761,,1052,BEHIND JASVANT TULI MALL,BUDDHA NAGAR,BUDHHA NAGAR,KAMPTEE ROAD,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440017
24041,ee1fb3133be4a3a50a48aab6f684fd90,,3,SAI KRUPA APT,BETURKAR PADA,BETURKAR PADA,NEAR PANCH MUKHI MARUTI MANDIR,MAHARASHTRA,Konkan,Thane,Kalyan,KHADAKPADA,421301
24042,ee2343d502e676817782d96d31012890,,FLAT NO.302,NARAYANA PLAZA,CANNOUGHT PLACE,CIDCO,N-5,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Aurangabad (M Corp.),431001
24043,ee2505840c7e8cb8bfee7c16522c2471,,,,MOUZA DONGARGAON,KH NO 14 DONGARGAON,,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Rural),Dongargaon (535927),441108
24044,ee2702d0140eb57407b8ecca8d035600,,,,DRONAGIRI,NAVI MUMBAI,,MAHARASHTRA,Konkan,Thane,Thane,Navi Mumbai (M Corp.),400705
24045,ee2e97d3a96539f53c926367aaae354a,,,,"Kh No. 53 and 54, P.H. No. 69, Mouza - Bhansoli, Tah. - Hingna, Distt. - Nagpur","Bhansoli, Hingna, Nagpur",,MAHARASHTRA,Nagpur,Nagpur,Hingna,Bhansoli,441108
24046,ee2f6abf79e409fe705ac35fd5d079cc,,5TH FLOOR,SOHAM HOUSE,HARI OM NAGAR,MULUND EAST,THANA OCTROI CHECK NAKA,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400081
24047,ee3089ebffbb8a118915504e781c8603,2,,Neha Building,Ram Mandir Road,Borivali West,Near Anandrao Pawar School,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400091
24048,ee30ae6e9670cf903853fce0e1780c61,,,,SHENDRA,MIDC,,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Gangapur Jahagir,431007
24049,ee31ad4569c6d81ad1709071e28fe825,,429,ARENJA CORNER,SECTOR 17,VASHI NAVI MUMBAI,OPP FEDERAL BANK,MAHARASHTRA,Konkan,Thane,Thane,Navi Mumbai (M Corp.),400703
24050,ee3bf5a39af6ffde7a70dc4c1e9333bc,,,,Kalyan Shill Road,"Sagarli , Dombivali East",,MAHARASHTRA,Konkan,Thane,Thane,Thane (M Corp.),421204
24051,ee4213e4721a5639bbcac7d48fb1a5d6,,604,NOOR MANZIL,OLD KAILASH TALKIES ROAD,JAGNATH BUDHWARI,JAGNATH BUDHWARI,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440002
24052,ee4372265ad53a8631815c13e743c107,,,,ANANDWALI NASHIK,ANANDWALI NASHIK,,MAHARASHTRA,Nashik,Nashik,Nashik,Aanandwali,422007
24053,ee4384baa996c55dc70c7de3c85e7bf5,,4,OMKAR APARTMENT,RTO MERI LINK ROAD,MHASRUL,GORAKSH NAGAR,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422004
24054,ee48fc37c02eda37f9466ad96c14e7f7,,,,Near Kamptee Road,Bhilgaon,,MAHARASHTRA,Nagpur,Nagpur,Kamptee,Bhilgaon,441001
24055,ee51c97ae2c403bb2e2b3c3e6677c0bc,,,,BAJI PRABHU DESHPANDE MARG,NAUPADA,,MAHARASHTRA,Konkan,Thane,Thane,Thane (M Corp.),400602
24056,ee5274ed164037cb767584e971125a89,,,,Pathardi Road,Pathardi village,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422010
24057,ee52f5734d3adbd8eeaf392edae7193a,,,,khadka road,bhusawal,,MAHARASHTRA,Nashik,Jalgaon,Bhusawal,Bhusawal (CT),425201
24058,ee54c5e081001e226d157487357ada43,,48,ANUPAMA,SANGITA BLDG ROAD,JARIPATKA,ADWANI CHOWK,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440014
24059,ee59163f314e8358f25bcc02f73f721d,,Gala No.1,Ganraj Residency,Shahapur-Cherpoli Road,Cherpoli,Opp to Shete Marriage Hall,MAHARASHTRA,Konkan,Thane,Shahapur,Cherpoli,421601
24060,ee59436753313d0f6543c2c2ba58b2de,,Bldg.A-1 Shop No-5,Gokul Vihar,Tokarkhada,Silvassa Khanvel Road,Tokarkhada Circle,DADRA & NAGAR HAVELI,,Dadra & Nagar Haveli,Dadra & Nagar Haveli,,396230
24061,ee5da37cae80b680201812bfa1744e9f,,A-1407,O2 GALLERIA,DALMIA ESTATE,MULUND WEST,ASHA NAGAR,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400080
24062,ee5f46761ba03a606de159dbf3192d6b,,"Shop No 1,2",Radha Niwas,Ghantali Devi Mandir Road,Ghantali Devi Mandir,Near IDBI Bank,MAHARASHTRA,Konkan,Thane,Thane,Thane (M Corp.),400602
24063,ee6391a5b4549a457d3dac397ba18723,,,,Kannamwar Nagar-1,Vikhroli,,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400081
24064,ee664e0d49b01ec3d47adebfbb32dba6,,,,GOKHALE ROAD N,DADAR,,MAHARASHTRA,Konkan,Mumbai City,Ward GNorth,GNorth-400016,400016
24065,ee68b7d8297091c4c8ce10c6d998adaa,,102/A WING,JAI BHAGWAN CHS,OLD BELAPUR ROAD,KALWA,NEAR KALWA HIGH SCHOOL,MAHARASHTRA,Konkan,Thane,Thane,Thane (M Corp.),400605
24066,ee692aba3c06d68beaf5e09ced4d48a6,,,,SATARA ROAD,SATARA,,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Aurangabad (M Corp.),431001
24067,ee6b2d2269374fa9bf3a3946c5132ff4,,1,Amit Ashiyana,Gol Maidan Road,Ulhasnagar 2,Brahmakumari Ashram,MAHARASHTRA,Konkan,Thane,Ulhasnagar,Ulhasnagar (M Corp.),421002
